"","x"
"month0",341
"month1",370
"month2",365
"month3",370
"month4",371
"month5",310
"month6",396
"month7",423
"month8",487
"month9",487
"month10",518
"month11",488
"month12",517
"month13",433
"month14",412
"month15",412
"month16",357
"month17",351
"month18",415
"month19",476
"month20",474
"month21",491
"month22",509
"month23",554
"month24",545
