"","x"
"month0",150
"month1",181
"month2",172
"month3",166
"month4",164
"month5",146
"month6",192
"month7",166
"month8",177
"month9",202
"month10",211
"month11",173
"month12",198
"month13",187
"month14",175
"month15",156
"month16",155
"month17",174
"month18",188
"month19",185
"month20",174
"month21",213
"month22",206
"month23",192
"month24",214
