"","x"
"month0",77
"month1",58
"month2",79
"month3",82
"month4",63
"month5",63
"month6",70
"month7",66
"month8",53
"month9",80
"month10",62
"month11",69
"month12",65
"month13",60
"month14",73
"month15",68
"month16",68
"month17",63
"month18",71
"month19",52
"month20",69
"month21",69
"month22",57
"month23",71
"month24",71
