"","x"
"month0",155
"month1",172
"month2",162
"month3",174
"month4",169
"month5",157
"month6",182
"month7",162
"month8",186
"month9",198
"month10",206
"month11",175
"month12",218
"month13",207
"month14",225
"month15",207
"month16",221
"month17",222
"month18",244
"month19",224
"month20",208
"month21",233
"month22",242
"month23",232
"month24",239
