"","x"
"month0",139
"month1",155
"month2",151
"month3",139
"month4",134
"month5",127
"month6",167
"month7",160
"month8",153
"month9",188
"month10",215
"month11",177
"month12",201
"month13",186
"month14",172
"month15",156
"month16",152
"month17",153
"month18",157
"month19",157
"month20",163
"month21",207
"month22",206
"month23",197
"month24",230
