"","x"
"month0",341
"month1",391
"month2",419
"month3",453
"month4",410
"month5",404
"month6",444
"month7",432
"month8",493
"month9",496
"month10",506
"month11",492
"month12",528
"month13",485
"month14",502
"month15",585
"month16",544
"month17",532
"month18",558
"month19",573
"month20",581
"month21",587
"month22",548
"month23",592
"month24",633
