"","x"
"month0",981
"month1",1103
"month2",1242
"month3",1162
"month4",1160
"month5",1135
"month6",1082
"month7",1110
"month8",1151
"month9",1130
"month10",1158
"month11",1170
"month12",1208
"month13",1209
"month14",1128
"month15",1131
"month16",1123
"month17",1162
"month18",1125
"month19",1103
"month20",1129
"month21",1125
"month22",1094
"month23",1072
"month24",1144
