"","x"
"month0",136
"month1",140
"month2",139
"month3",151
"month4",142
"month5",118
"month6",142
"month7",132
"month8",115
"month9",132
"month10",141
"month11",111
"month12",124
"month13",148
"month14",133
"month15",141
"month16",125
"month17",164
"month18",132
"month19",127
"month20",130
"month21",138
"month22",130
"month23",146
"month24",148
