"","x"
"month0",287
"month1",338
"month2",317
"month3",322
"month4",266
"month5",259
"month6",332
"month7",385
"month8",459
"month9",492
"month10",534
"month11",518
"month12",613
"month13",607
"month14",645
"month15",729
"month16",730
"month17",700
"month18",783
"month19",753
"month20",810
"month21",866
"month22",830
"month23",874
"month24",903
