"","x"
"month0",72
"month1",61
"month2",61
"month3",60
"month4",47
"month5",44
"month6",61
"month7",65
"month8",67
"month9",97
"month10",90
"month11",101
"month12",99
"month13",109
"month14",108
"month15",108
"month16",128
"month17",120
"month18",132
"month19",118
"month20",134
"month21",129
"month22",121
"month23",134
"month24",148
