"","x"
"month0",146
"month1",136
"month2",123
"month3",112
"month4",106
"month5",81
"month6",92
"month7",93
"month8",80
"month9",100
"month10",97
"month11",103
"month12",101
"month13",109
"month14",81
"month15",99
"month16",92
"month17",97
"month18",93
"month19",98
"month20",97
"month21",92
"month22",93
"month23",105
"month24",118
