"","x"
"month0",81
"month1",67
"month2",81
"month3",95
"month4",72
"month5",80
"month6",89
"month7",75
"month8",69
"month9",96
"month10",74
"month11",85
"month12",83
"month13",73
"month14",81
"month15",75
"month16",76
"month17",79
"month18",80
"month19",60
"month20",81
"month21",74
"month22",59
"month23",67
"month24",82
