"","x"
"month0",144
"month1",164
"month2",142
"month3",157
"month4",146
"month5",134
"month6",160
"month7",147
"month8",179
"month9",188
"month10",210
"month11",179
"month12",229
"month13",224
"month14",239
"month15",229
"month16",247
"month17",251
"month18",278
"month19",249
"month20",236
"month21",276
"month22",289
"month23",287
"month24",280
