"","x"
"month0",81
"month1",67
"month2",81
"month3",95
"month4",72
"month5",80
"month6",93
"month7",85
"month8",78
"month9",109
"month10",93
"month11",98
"month12",95
"month13",94
"month14",88
"month15",83
"month16",85
"month17",78
"month18",85
"month19",63
"month20",87
"month21",87
"month22",77
"month23",88
"month24",102
