"","x"
"month0",72
"month1",61
"month2",61
"month3",60
"month4",47
"month5",44
"month6",44
"month7",45
"month8",41
"month9",45
"month10",42
"month11",43
"month12",48
"month13",38
"month14",44
"month15",47
"month16",42
"month17",52
"month18",55
"month19",43
"month20",51
"month21",56
"month22",40
"month23",49
"month24",48
