"","x"
"month0",125
"month1",142
"month2",143
"month3",123
"month4",118
"month5",97
"month6",134
"month7",145
"month8",143
"month9",191
"month10",208
"month11",190
"month12",185
"month13",159
"month14",146
"month15",124
"month16",109
"month17",111
"month18",130
"month19",140
"month20",158
"month21",208
"month22",201
"month23",219
"month24",240
