"","x"
"month0",72
"month1",61
"month2",61
"month3",60
"month4",47
"month5",44
"month6",61
"month7",65
"month8",67
"month9",97
"month10",90
"month11",101
"month12",86
"month13",74
"month14",59
"month15",56
"month16",55
"month17",48
"month18",64
"month19",60
"month20",84
"month21",89
"month22",80
"month23",103
"month24",103
