"","x"
"month0",77
"month1",58
"month2",79
"month3",82
"month4",63
"month5",63
"month6",76
"month7",82
"month8",71
"month9",103
"month10",91
"month11",102
"month12",104
"month13",100
"month14",103
"month15",103
"month16",117
"month17",111
"month18",114
"month19",92
"month20",121
"month21",113
"month22",105
"month23",116
"month24",136
