"","x"
"month0",338
"month1",348
"month2",347
"month3",327
"month4",328
"month5",270
"month6",332
"month7",357
"month8",385
"month9",433
"month10",418
"month11",471
"month12",415
"month13",394
"month14",342
"month15",333
"month16",273
"month17",282
"month18",311
"month19",334
"month20",396
"month21",396
"month22",425
"month23",457
"month24",445
