"","x"
"month0",68
"month1",61
"month2",65
"month3",79
"month4",51
"month5",47
"month6",39
"month7",52
"month8",43
"month9",55
"month10",48
"month11",50
"month12",52
"month13",45
"month14",52
"month15",49
"month16",48
"month17",53
"month18",56
"month19",42
"month20",68
"month21",61
"month22",48
"month23",48
"month24",52
