"","x"
"month0",345
"month1",306
"month2",363
"month3",336
"month4",317
"month5",262
"month6",275
"month7",282
"month8",285
"month9",271
"month10",246
"month11",274
"month12",234
"month13",262
"month14",262
"month15",254
"month16",276
"month17",257
"month18",281
"month19",258
"month20",273
"month21",243
"month22",261
"month23",284
"month24",281
