"","x"
"month0",139
"month1",145
"month2",143
"month3",145
"month4",123
"month5",107
"month6",141
"month7",145
"month8",136
"month9",166
"month10",171
"month11",160
"month12",165
"month13",220
"month14",189
"month15",188
"month16",183
"month17",243
"month18",217
"month19",210
"month20",208
"month21",228
"month22",226
"month23",220
"month24",227
