"","x"
"month0",316
"month1",339
"month2",339
"month3",335
"month4",342
"month5",303
"month6",347
"month7",371
"month8",350
"month9",383
"month10",433
"month11",443
"month12",392
"month13",389
"month14",381
"month15",361
"month16",292
"month17",313
"month18",319
"month19",352
"month20",403
"month21",419
"month22",439
"month23",465
"month24",444
