"","x"
"month0",138
"month1",142
"month2",134
"month3",120
"month4",104
"month5",78
"month6",117
"month7",117
"month8",126
"month9",175
"month10",161
"month11",157
"month12",190
"month13",218
"month14",198
"month15",227
"month16",214
"month17",263
"month18",253
"month19",241
"month20",242
"month21",260
"month22",243
"month23",274
"month24",281
