"","x"
"month0",934
"month1",1028
"month2",988
"month3",924
"month4",866
"month5",792
"month6",792
"month7",869
"month8",827
"month9",807
"month10",829
"month11",859
"month12",779
"month13",798
"month14",828
"month15",789
"month16",804
"month17",776
"month18",790
"month19",800
"month20",773
"month21",809
"month22",736
"month23",757
"month24",883
