"","x"
"month0",71
"month1",69
"month2",77
"month3",75
"month4",62
"month5",58
"month6",63
"month7",73
"month8",75
"month9",85
"month10",83
"month11",91
"month12",85
"month13",86
"month14",106
"month15",104
"month16",110
"month17",94
"month18",111
"month19",101
"month20",100
"month21",105
"month22",98
"month23",111
"month24",121
