"","x"
"month0",889
"month1",928
"month2",964
"month3",960
"month4",937
"month5",928
"month6",877
"month7",1030
"month8",1035
"month9",1092
"month10",1067
"month11",1148
"month12",1129
"month13",1071
"month14",996
"month15",983
"month16",937
"month17",887
"month18",984
"month19",1023
"month20",1079
"month21",1140
"month22",1104
"month23",1157
"month24",1189
