"","x"
"month0",355
"month1",352
"month2",360
"month3",318
"month4",340
"month5",297
"month6",310
"month7",294
"month8",291
"month9",296
"month10",300
"month11",298
"month12",262
"month13",324
"month14",295
"month15",298
"month16",295
"month17",293
"month18",289
"month19",293
"month20",306
"month21",259
"month22",293
"month23",317
"month24",311
