"","x"
"month0",71
"month1",69
"month2",77
"month3",75
"month4",62
"month5",58
"month6",63
"month7",73
"month8",75
"month9",85
"month10",83
"month11",91
"month12",78
"month13",73
"month14",77
"month15",72
"month16",66
"month17",65
"month18",68
"month19",61
"month20",83
"month21",94
"month22",66
"month23",89
"month24",87
