"","x"
"month0",902
"month1",983
"month2",896
"month3",865
"month4",768
"month5",719
"month6",833
"month7",1023
"month8",1017
"month9",1122
"month10",1265
"month11",1258
"month12",1120
"month13",992
"month14",942
"month15",861
"month16",761
"month17",745
"month18",790
"month19",919
"month20",1058
"month21",1103
"month22",1105
"month23",1182
"month24",1171
