"","x"
"month0",71
"month1",69
"month2",77
"month3",75
"month4",62
"month5",58
"month6",59
"month7",55
"month8",50
"month9",76
"month10",61
"month11",63
"month12",63
"month13",57
"month14",56
"month15",63
"month16",59
"month17",62
"month18",69
"month19",47
"month20",71
"month21",73
"month22",44
"month23",74
"month24",64
