"","x"
"month0",310
"month1",348
"month2",335
"month3",293
"month4",316
"month5",253
"month6",300
"month7",353
"month8",359
"month9",411
"month10",426
"month11",452
"month12",487
"month13",480
"month14",565
"month15",572
"month16",558
"month17",621
"month18",619
"month19",613
"month20",623
"month21",650
"month22",636
"month23",677
"month24",655
