"","x"
"month0",911
"month1",936
"month2",993
"month3",991
"month4",982
"month5",999
"month6",911
"month7",1045
"month8",1067
"month9",1091
"month10",1066
"month11",1127
"month12",1128
"month13",1056
"month14",1036
"month15",1000
"month16",1021
"month17",967
"month18",1032
"month19",1057
"month20",1109
"month21",1143
"month22",1109
"month23",1137
"month24",1153
