"","x"
"month0",890
"month1",921
"month2",980
"month3",967
"month4",957
"month5",949
"month6",876
"month7",1026
"month8",1031
"month9",1091
"month10",1071
"month11",1142
"month12",1116
"month13",1032
"month14",988
"month15",1005
"month16",975
"month17",922
"month18",1002
"month19",1051
"month20",1065
"month21",1144
"month22",1105
"month23",1148
"month24",1167
