"","x"
"month0",138
"month1",115
"month2",101
"month3",117
"month4",108
"month5",81
"month6",75
"month7",87
"month8",67
"month9",118
"month10",87
"month11",102
"month12",80
"month13",97
"month14",72
"month15",96
"month16",82
"month17",96
"month18",78
"month19",95
"month20",99
"month21",86
"month22",90
"month23",87
"month24",102
