"","x"
"month0",1003
"month1",935
"month2",934
"month3",913
"month4",837
"month5",756
"month6",828
"month7",940
"month8",1064
"month9",1160
"month10",1200
"month11",1297
"month12",1331
"month13",1394
"month14",1440
"month15",1442
"month16",1490
"month17",1511
"month18",1502
"month19",1638
"month20",1682
"month21",1719
"month22",1684
"month23",1689
"month24",1706
