"","x"
"month0",67
"month1",56
"month2",67
"month3",63
"month4",45
"month5",38
"month6",42
"month7",49
"month8",70
"month9",83
"month10",79
"month11",87
"month12",90
"month13",85
"month14",93
"month15",104
"month16",109
"month17",106
"month18",122
"month19",106
"month20",122
"month21",131
"month22",120
"month23",139
"month24",149
