"","x"
"month0",935
"month1",992
"month2",955
"month3",872
"month4",808
"month5",706
"month6",739
"month7",747
"month8",734
"month9",761
"month10",759
"month11",743
"month12",760
"month13",694
"month14",753
"month15",700
"month16",748
"month17",711
"month18",706
"month19",695
"month20",691
"month21",710
"month22",684
"month23",668
"month24",778
