"","x"
"month0",132
"month1",139
"month2",137
"month3",124
"month4",109
"month5",87
"month6",121
"month7",135
"month8",134
"month9",169
"month10",162
"month11",147
"month12",170
"month13",217
"month14",221
"month15",218
"month16",195
"month17",240
"month18",235
"month19",222
"month20",225
"month21",260
"month22",234
"month23",247
"month24",267
