"","x"
"month0",138
"month1",128
"month2",116
"month3",128
"month4",124
"month5",101
"month6",94
"month7",107
"month8",90
"month9",104
"month10",113
"month11",97
"month12",91
"month13",112
"month14",86
"month15",102
"month16",97
"month17",104
"month18",105
"month19",104
"month20",98
"month21",78
"month22",108
"month23",97
"month24",101
