"","x"
"month0",328
"month1",362
"month2",342
"month3",332
"month4",332
"month5",299
"month6",368
"month7",367
"month8",385
"month9",399
"month10",426
"month11",426
"month12",400
"month13",361
"month14",349
"month15",338
"month16",294
"month17",294
"month18",318
"month19",340
"month20",388
"month21",389
"month22",401
"month23",427
"month24",405
