"","x"
"month0",76
"month1",71
"month2",77
"month3",87
"month4",74
"month5",60
"month6",77
"month7",80
"month8",81
"month9",96
"month10",84
"month11",86
"month12",79
"month13",76
"month14",79
"month15",77
"month16",78
"month17",75
"month18",79
"month19",64
"month20",78
"month21",89
"month22",77
"month23",83
"month24",84
