"","x"
"month0",910
"month1",977
"month2",951
"month3",823
"month4",775
"month5",703
"month6",725
"month7",716
"month8",719
"month9",725
"month10",762
"month11",781
"month12",734
"month13",684
"month14",735
"month15",676
"month16",681
"month17",665
"month18",697
"month19",644
"month20",675
"month21",677
"month22",658
"month23",612
"month24",731
