"","x"
"month0",133
"month1",151
"month2",114
"month3",138
"month4",126
"month5",104
"month6",120
"month7",118
"month8",106
"month9",119
"month10",123
"month11",135
"month12",124
"month13",131
"month14",112
"month15",117
"month16",108
"month17",120
"month18",112
"month19",111
"month20",103
"month21",109
"month22",119
"month23",111
"month24",112
