"","x"
"month0",132
"month1",129
"month2",115
"month3",116
"month4",92
"month5",91
"month6",102
"month7",126
"month8",129
"month9",157
"month10",152
"month11",152
"month12",166
"month13",157
"month14",161
"month15",164
"month16",154
"month17",159
"month18",164
"month19",161
"month20",161
"month21",152
"month22",155
"month23",151
"month24",135
