"","x"
"month0",71
"month1",70
"month2",66
"month3",73
"month4",64
"month5",58
"month6",64
"month7",71
"month8",67
"month9",87
"month10",74
"month11",89
"month12",84
"month13",71
"month14",92
"month15",81
"month16",78
"month17",92
"month18",90
"month19",79
"month20",82
"month21",98
"month22",76
"month23",76
"month24",67
