"","x"
"month0",66
"month1",63
"month2",59
"month3",59
"month4",53
"month5",58
"month6",57
"month7",53
"month8",65
"month9",80
"month10",73
"month11",82
"month12",82
"month13",69
"month14",71
"month15",90
"month16",78
"month17",65
"month18",76
"month19",65
"month20",67
"month21",78
"month22",57
"month23",57
"month24",46
