"","x"
"month0",139
"month1",139
"month2",126
"month3",147
"month4",123
"month5",110
"month6",135
"month7",125
"month8",136
"month9",166
"month10",151
"month11",147
"month12",176
"month13",179
"month14",177
"month15",175
"month16",159
"month17",175
"month18",175
"month19",180
"month20",164
"month21",163
"month22",155
"month23",157
"month24",143
