"","x"
"month0",318
"month1",381
"month2",363
"month3",371
"month4",375
"month5",318
"month6",347
"month7",331
"month8",307
"month9",330
"month10",328
"month11",326
"month12",313
"month13",331
"month14",340
"month15",348
"month16",312
"month17",338
"month18",322
"month19",314
"month20",334
"month21",302
"month22",337
"month23",345
"month24",363
