"","x"
"month0",136
"month1",151
"month2",123
"month3",148
"month4",136
"month5",125
"month6",155
"month7",156
"month8",132
"month9",184
"month10",163
"month11",147
"month12",152
"month13",165
"month14",136
"month15",130
"month16",134
"month17",144
"month18",144
"month19",146
"month20",150
"month21",148
"month22",157
"month23",159
"month24",149
