"","x"
"month0",342
"month1",325
"month2",347
"month3",304
"month4",294
"month5",253
"month6",253
"month7",287
"month8",291
"month9",255
"month10",237
"month11",285
"month12",238
"month13",271
"month14",263
"month15",259
"month16",250
"month17",267
"month18",269
"month19",256
"month20",276
"month21",253
"month22",260
"month23",262
"month24",288
