"","x"
"month0",345
"month1",357
"month2",334
"month3",366
"month4",360
"month5",297
"month6",386
"month7",393
"month8",383
"month9",413
"month10",418
"month11",431
"month12",430
"month13",443
"month14",473
"month15",463
"month16",438
"month17",478
"month18",475
"month19",477
"month20",468
"month21",464
"month22",464
"month23",485
"month24",449
