"","x"
"month0",71
"month1",70
"month2",66
"month3",73
"month4",64
"month5",58
"month6",54
"month7",72
"month8",54
"month9",62
"month10",62
"month11",63
"month12",69
"month13",59
"month14",62
"month15",64
"month16",64
"month17",70
"month18",73
"month19",47
"month20",68
"month21",73
"month22",52
"month23",72
"month24",70
