"","x"
"month0",76
"month1",71
"month2",77
"month3",87
"month4",74
"month5",60
"month6",77
"month7",80
"month8",81
"month9",96
"month10",84
"month11",86
"month12",79
"month13",78
"month14",88
"month15",91
"month16",85
"month17",86
"month18",83
"month19",73
"month20",79
"month21",86
"month22",65
"month23",69
"month24",77
