"","x"
"month0",919
"month1",962
"month2",1036
"month3",1062
"month4",1054
"month5",1090
"month6",986
"month7",1100
"month8",1080
"month9",1099
"month10",1038
"month11",1108
"month12",1083
"month13",1067
"month14",1060
"month15",1060
"month16",1094
"month17",1069
"month18",1103
"month19",1134
"month20",1112
"month21",1161
"month22",1109
"month23",1100
"month24",1100
