"","x"
"month0",76
"month1",71
"month2",77
"month3",87
"month4",74
"month5",60
"month6",73
"month7",76
"month8",71
"month9",80
"month10",79
"month11",72
"month12",73
"month13",68
"month14",76
"month15",75
"month16",73
"month17",77
"month18",79
"month19",62
"month20",78
"month21",78
"month22",65
"month23",73
"month24",76
