"","x"
"month0",1000
"month1",964
"month2",1012
"month3",878
"month4",882
"month5",844
"month6",943
"month7",1042
"month8",1093
"month9",1099
"month10",1160
"month11",1133
"month12",1131
"month13",1154
"month14",1278
"month15",1150
"month16",1241
"month17",1205
"month18",1200
"month19",1208
"month20",1272
"month21",1274
"month22",1159
"month23",1158
"month24",1215
