"","x"
"month0",915
"month1",973
"month2",1037
"month3",1053
"month4",1050
"month5",1087
"month6",986
"month7",1110
"month8",1083
"month9",1100
"month10",1041
"month11",1106
"month12",1118
"month13",1100
"month14",1112
"month15",1102
"month16",1127
"month17",1118
"month18",1101
"month19",1120
"month20",1088
"month21",1124
"month22",1073
"month23",1038
"month24",1028
