"","x"
"month0",67
"month1",65
"month2",58
"month3",80
"month4",59
"month5",58
"month6",44
"month7",77
"month8",65
"month9",92
"month10",79
"month11",116
"month12",84
"month13",117
"month14",88
"month15",98
"month16",87
"month17",110
"month18",110
"month19",103
"month20",125
"month21",116
"month22",121
"month23",123
"month24",115
