"","x"
"month0",174
"month1",156
"month2",148
"month3",156
"month4",132
"month5",130
"month6",118
"month7",119
"month8",130
"month9",133
"month10",104
"month11",137
"month12",116
"month13",130
"month14",146
"month15",110
"month16",129
"month17",124
"month18",149
"month19",154
"month20",129
"month21",121
"month22",121
"month23",126
"month24",161
