"","x"
"month0",65
"month1",67
"month2",67
"month3",70
"month4",62
"month5",54
"month6",53
"month7",73
"month8",81
"month9",106
"month10",92
"month11",116
"month12",90
"month13",109
"month14",81
"month15",99
"month16",91
"month17",91
"month18",105
"month19",118
"month20",107
"month21",106
"month22",97
"month23",115
"month24",109
