"","x"
"month0",63
"month1",67
"month2",62
"month3",56
"month4",55
"month5",41
"month6",45
"month7",71
"month8",66
"month9",83
"month10",95
"month11",104
"month12",88
"month13",105
"month14",94
"month15",100
"month16",95
"month17",107
"month18",116
"month19",109
"month20",132
"month21",123
"month22",131
"month23",141
"month24",131
