"","x"
"month0",70
"month1",73
"month2",61
"month3",66
"month4",69
"month5",50
"month6",57
"month7",68
"month8",67
"month9",79
"month10",52
"month11",78
"month12",68
"month13",68
"month14",67
"month15",68
"month16",61
"month17",74
"month18",67
"month19",71
"month20",61
"month21",73
"month22",59
"month23",64
"month24",75
