"","x"
"month0",45
"month1",30
"month2",36
"month3",36
"month4",29
"month5",29
"month6",23
"month7",35
"month8",28
"month9",42
"month10",43
"month11",39
"month12",42
"month13",29
"month14",30
"month15",31
"month16",30
"month17",26
"month18",43
"month19",32
"month20",46
"month21",48
"month22",34
"month23",37
"month24",37
